Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Recurso,PPA3,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,2015-12-27
Recurso,PPA4,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,2015-12-27
Recurso,PRC2,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,2015-12-27
Recurso,PRC3,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,2015-12-27
Recurso,PRDO,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,2015-12-27
Recurso,PRG1,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,2015-12-27
Recurso,PRG2,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,2015-12-27
Recurso,QUI1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2015-12-27
Recurso,SLVJ,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,2015-12-27
Recurso,SNCR,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,2015-12-27
Recurso,SOG1,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,842.797,2015-12-27
Recurso,TBQ3,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,2015-12-27
Recurso,TBQ4,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,2015-12-27
Recurso,TBST,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,2015-12-27
Recurso,TCD1,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,2015-12-27
Recurso,TCD2,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,2015-12-27
Recurso,TDR1,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,2015-12-27
Recurso,TEC1,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,2015-12-27
Recurso,TFL1,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,2015-12-27
Recurso,TFL4,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,2015-12-27
Recurso,TGJ1,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,215.027,2015-12-27
Recurso,TGJ2,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,2015-12-27
Recurso,TRM1,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,2015-12-27
Recurso,TSJ1,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,2015-12-27
Recurso,TSJ2,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,2015-12-27
Recurso,TSR1,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,2015-12-27
Recurso,TVL1,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,2015-12-27
Recurso,TYP2,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2015-12-27
Recurso,URA1,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,2015-12-27
Recurso,ZPA2,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,2015-12-27
Recurso,ZPA3,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,2015-12-27
Recurso,ZPA4,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,2015-12-27
Recurso,ZPA5,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,2015-12-27
Recurso,ALBG,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,2015-12-28
Recurso,CHBG,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,2015-12-28
Recurso,CHVR,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,2015-12-28
Recurso,CIMR,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2015-12-28
Recurso,CLMG,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2015-12-28
Recurso,CTG1,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,2015-12-28
Recurso,CTG2,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,2015-12-28
Recurso,CTG3,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,2015-12-28
Recurso,GEC3,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,193.512,2015-12-28
Recurso,GTPE,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2015-12-28
Recurso,GTRG,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2015-12-28
Recurso,GVIO,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,2015-12-28
Recurso,HMLG,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,2015-12-28
Recurso,JAGS,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,1123.73,2015-12-28
Recurso,LTSJ,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,2015-12-28
Recurso,MRL1,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,393.624,2015-12-28
Recurso,PGUG,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,2015-12-28
Recurso,PLYS,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,2015-12-28
Recurso,PPA1,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,140.594,2015-12-28
Recurso,PPA2,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,135.962,2015-12-28
Recurso,PPA3,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,137.814,2015-12-28
Recurso,PPA4,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,126.697,2015-12-28
Recurso,PRC2,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,2015-12-28
Recurso,PRC3,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,2015-12-28
Recurso,PRDO,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,2015-12-28
Recurso,PRG1,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,2015-12-28
Recurso,PRG2,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,264.54,2015-12-28
Recurso,QUI1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2015-12-28
Recurso,SLVJ,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,2015-12-28
Recurso,SNCR,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,2015-12-28
Recurso,SOG1,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,2015-12-28
Recurso,TBQ3,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,2015-12-28
Recurso,TBQ4,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,2015-12-28
Recurso,TBST,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,352.651,2015-12-28
Recurso,TCD1,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,865.896,2015-12-28
Recurso,TCD2,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,874.555,2015-12-28
Recurso,TDR1,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,714.257,2015-12-28
Recurso,TEC1,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,364.051,2015-12-28
Recurso,TFL1,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,2015-12-28
Recurso,TFL4,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,371.495,2015-12-28
Recurso,TGJ1,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,217.387,2015-12-28
Recurso,TGJ2,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,213.698,2015-12-28
Recurso,TRM1,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,291.073,2015-12-28
Recurso,TSJ1,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,2015-12-28
Recurso,TSJ2,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,171.48,2015-12-28
Recurso,TSR1,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,479.868,2015-12-28
Recurso,TVL1,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,2015-12-28
Recurso,TYP2,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2015-12-28
Recurso,URA1,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,2015-12-28
Recurso,ZPA2,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,224.244,2015-12-28
Recurso,ZPA3,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,225.177,2015-12-28
Recurso,ZPA4,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,223.62,2015-12-28
Recurso,ZPA5,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,221.314,2015-12-28
Recurso,ALBG,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,2015-12-29
Recurso,CHBG,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,2015-12-29
Recurso,CHVR,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,59.692,2015-12-29
Recurso,CIMR,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2015-12-29
Recurso,CLMG,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2015-12-29
Recurso,CTG1,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,535.387,2015-12-29
Recurso,CTG2,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,536.387,2015-12-29
Recurso,CTG3,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,2015-12-29
Recurso,GEC3,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,185.737,2015-12-29
Recurso,GTPE,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2015-12-29
Recurso,GTRG,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,2015-12-29
Recurso,GVIO,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,2015-12-29
